"source_file","variable","variable_label","storage_class"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d78b_14","if yes, for how many years?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d79_14","during young/middle-ages, were you exposed to smoke from others at home?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d79a_14","if yes, for how many hours per day?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d79b_14","if yes, for how many years?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d710a_14","if yes, for how many hours per day?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d710b_14","if yes, for how many years?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d83_14","age when began drinking","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d84_14","age when quit drinking if not drinking at present","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d86_14","how much per day do you drink (or drank)?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d87_14","when stop drinking, do you feel anxious for most of the day for at least 2 days?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d93_14","age when started to exercise","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d94_14","age when quit exercise if not exercising at present","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d102_14","age when began doing physical labor","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d103_14","age when stopped doing physical labor","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","d12_14","# of times traveling beyond home county/city in the past two years","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e0_14","for the last 6 months, were you limited in activities because of health problem?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e1b_14","# of days needing assistance in bathing","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e2b_14","# of days needing assistance in dressing","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e3b_14","# of days needing assistance in toileting","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e4b_14","# of days needing assistance in indoor transferring","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e5b_14","# of days needing assistance in continence","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e6b_14","# of days needing assistance in feeding","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e62_14","the willingness of the primary caregiver when providing such care","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e63_14","the total direct cost paid for caregiving last week","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e67_14","how many hours did the (grand)children help the elder last week?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","e7_14","able to go outside to visit neighbors?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f1_14","years of schooling","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f2_14","main occupation before age 60","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f22_14","which year did you retire?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f221_14","if retired, what is your monthly retirement pension?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f23_14","are you still engaged in paid jobs after retirement?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f24_14","do you have public old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f25a1_14","what is the annual payment by individual if taking part in old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f25a2_14","what is the annual subsidy by government if taking part in old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f25b1_14","which year did you take part in public old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f25b2_14","which month did you take part in public old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f26_14","what is your monthly pension from old age insurance at present?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f27_14","what's the reason that you did not take part in old age insurance?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f34_14","how do you rate your economic status compared with other local people?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f35_14","total income of your household last year","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41_14","current marital status","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a1_14","did you experience the event of spouse passing-away after 2008 survey?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a11_14","if yes, which year to be widowed?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a12_14","if yes, which month to be widowed?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a2_14","did you experience the event of divorcement after 2008 survey?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a21_14","if yes, which year to be divorced?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a22_14","if yes, which month to be divorced?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a3_14","did you experience the event of remarriage after 2008 survey?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a31_14","if yes, which year to be remarried?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41a32_14","if yes, which month to be remarried?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41b1_14","if yes, which year to be cohabited?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f41b2_14","if yes, which month to be cohabited?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43a1_14","age at the 1st marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43a2_14","current status of the 1st marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43a3_14","age at the 1st marriage dissolution","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43a4_14","quality of the 1st marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43b1_14","age at the 2nd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43b2_14","current status of the 2nd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43b3_14","age at the 2nd marriage dissolution","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43b4_14","quality of the 2nd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43c1_14","age at the 3rd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43c2_14","current status of the 3rd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43c3_14","age at the 3rd marriage dissolution","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43c4_14","quality of the 3rd marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43d1_14","age at the latest marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43d2_14","current status of the latest marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43d3_14","age at the latest marriage dissolution","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f43d4_14","quality of the latest marriage","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f44_14","years of schooling of the latest spouse","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f45_14","main occupation of the latest spouse before age 60","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f46_14","does your spouse have a paid job at present?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f47_14","current health status of your spouse","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f62_14","got adequate medical treatment at around age 60","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f64b_14","do you have public old-age insurance at present","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f64c_14","do you have private or commercial old-age insurance at present","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f64f_14","do you have collective medical insurance for urban residents at present","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f651a1_14","how much money did you spend on outpatient costs last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f651b1_14","how much money did your family pay for outpatient costs last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f651a2_14","how much money did you spend on inpatient costs last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f651b2_14","how much money did your family pay for inpatient costs last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f6521_14","who mainly paid the cost?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f6521t_14","other people who mainly paid the cost","numeric"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f652b_14","do you have regular phycial examination once every year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f721_14","mother's age if alive","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f722_14","mother's age at death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f73_14","respondent's age at mother's death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f74_14","how many years did your mother attend school?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f821_14","father's age if alive","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f822_14","father's age at death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f83_14","respondent's age at father's death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f84_14","father's main occupation before age 60","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f86_14","years of schooling your father received","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f92a1_14","birth order of the 1st sibling","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f92a4_14","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f92a5_14","residence distance","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_1998_2018_longitudinal_dataset_released_version1.sav","f92b1_14","birth order of the 2nd sibling","haven_labelled"
